timestamp,distance_m,yaw_deg
1758203414.5031984,2.72,44.69
1758203414.5535557,0.72,50.1
1758203414.603912,0.36,55.05
1758203414.6542823,0.33,60.44
1758203414.7045581,0.3,65.4
1758203414.754935,0.36,70.8
1758203414.8053029,0.37,75.75
1758203414.8556619,0.41,81.15
1758203414.9059281,0.38,86.1
1758203414.9562879,0.46,91.5
1758203415.0066507,0.24,96.45
1758203415.0568933,0.15,101.85
1758203415.1071088,0.15,106.8
1758203415.1573486,0.17,112.2
1758203415.2075894,0.33,117.6
1758203415.2578635,0.77,122.55
1758203415.3081474,1.0,127.5
1758203415.3583813,0.57,132.89
1758203415.408621,0.51,137.85
1758203415.4588792,0.54,143.25
1758203415.5091133,0.73,147.3
1758203415.5593522,0.52,149.55
1758203415.609599,0.47,150.89
1758203415.6598842,0.3,152.25
1758203415.710177,0.39,153.14
1758203415.760462,0.48,154.5
1758203415.8107357,0.52,155.39
1758203415.8610027,0.49,156.3
1758203415.9112556,0.48,157.2
1758203415.9615233,0.45,160.5
1758203416.0117712,0.44,160.5
1758203416.0621328,0.45,159.59
1758203416.1124976,0.48,158.7
1758203416.1627843,0.49,157.79
1758203416.2131374,0.52,156.89
1758203416.2634861,0.47,155.54
1758203416.3138494,0.36,154.64
1758203416.364222,0.34,153.29
1758203416.414492,0.48,151.95
1758203416.4648263,0.64,149.7
1758203416.5151818,0.61,145.64
1758203416.5655487,0.51,140.25
1758203416.6158116,0.56,135.29
1758203416.6661878,0.85,129.89
1758203416.7165565,0.92,124.95
1758203416.7669291,0.43,119.55
1758203416.817179,0.18,114.59
1758203416.867443,0.15,109.2
1758203416.9177086,0.14,104.24
1758203416.968007,0.18,98.84
1758203417.018288,0.4,93.89
1758203417.068556,0.4,88.49
1758203417.1188192,0.41,83.55
1758203417.1690855,0.37,78.14
1758203417.219349,0.36,73.19
1758203417.2696087,0.32,67.79
1758203417.3198752,0.29,62.85
1758203417.3701448,0.33,57.45
1758203417.4204073,0.48,52.5
1758203417.470669,2.16,47.1
1758203417.5209355,2.91,42.15
1758203417.571206,3.44,36.75
1758203417.6214707,3.6,31.8
1758203417.6717412,3.73,26.4
1758203417.722015,4.04,21.45
1758203417.7722719,4.31,16.04
1758203417.8225377,4.48,11.1
1758203417.8728483,4.45,5.7
1758203417.9230971,4.31,0.75
1758203417.9733448,2.23,-4.18
1758203418.0236206,2.31,-9.58
1758203418.0738642,6.47,-14.54
1758203418.124124,5.92,-19.93
1758203418.1743953,0.08,-24.88
1758203418.2246604,0.1,-30.29
1758203418.2749422,1.46,-35.24
1758203418.3253274,0.7,-40.63
1758203418.3756156,0.82,-45.59
1758203418.425986,0.59,-50.98
1758203418.4763367,0.53,-55.93
1758203418.5266953,0.42,-61.34
1758203418.5770621,0.41,-66.29
1758203418.6274288,0.5,-71.69
1758203418.6778004,0.47,-76.64
1758203418.7281852,0.45,-82.04
1758203418.778555,0.61,-86.99
1758203418.828924,0.55,-92.39
1758203418.8792906,0.32,-97.79
1758203418.9296436,0.64,-102.74
1758203418.9800115,0.65,-108.14
1758203419.030394,0.57,-113.09
1758203419.080775,0.5,-118.49
1758203419.131138,0.58,-123.44
1758203419.1813812,0.62,-128.84
1758203419.231682,0.61,-133.79
1758203419.282037,0.58,-139.19
1758203419.332309,0.46,-144.13
1758203419.3825722,0.36,-147.29
1758203419.4328258,0.38,-149.54
1758203419.4830785,0.36,-150.88
1758203419.5333364,0.37,-152.24
1758203419.5835826,0.39,-153.59
1758203419.6338544,0.48,-154.49
1758203419.6841178,0.56,-155.38
1758203419.7343543,0.57,-156.29
1758203419.784602,0.57,-157.19
1758203419.8348525,0.56,-160.49
1758203419.885098,0.56,-160.49
1758203419.9353423,0.56,-159.58
1758203419.9855974,0.57,-159.13
1758203420.0358484,0.57,-158.24
1758203420.0860984,0.56,-157.33
1758203420.1363528,0.49,-155.99
1758203420.1866138,0.4,-155.08
1758203420.2368717,0.37,-153.74
1758203420.2871585,0.35,-152.38
1758203420.3374634,0.39,-150.13
1758203420.3877568,0.39,-146.99
1758203420.4380414,0.51,-142.03
1758203420.488324,0.58,-137.08
1758203420.5386288,0.66,-131.69
1758203420.58893,0.58,-126.73
1758203420.639231,0.6,-121.33
1758203420.689526,0.45,-116.38
1758203420.7398121,0.67,-110.98
1758203420.7901092,0.68,-106.04
1758203420.8403974,0.48,-100.63
1758203420.8906877,0.36,-95.69
1758203420.9409714,0.68,-90.29
1758203420.9912574,0.52,-85.34
1758203421.0415447,0.44,-79.93
1758203421.0918355,0.49,-74.98
1758203421.1421232,0.47,-69.59
1758203421.1924129,0.38,-64.63
1758203421.242697,0.48,-59.24
1758203421.2929773,0.56,-54.29
1758203421.343262,0.67,-48.89
1758203421.3937163,0.81,-43.94
1758203421.4440114,1.09,-38.54
1758203421.49431,0.7,-33.58
1758203421.544606,0.09,-28.19
1758203421.5949295,0.07,-23.24
1758203421.645226,6.09,-17.84
1758203421.695678,6.53,-12.89
1758203421.7459736,1.18,-7.49
1758203421.796284,4.58,-2.54
1758203421.8465817,4.05,2.39
1758203421.8968837,4.61,7.8
1758203421.9471807,4.53,12.75
1758203421.9974759,4.1,18.15
1758203422.0477562,3.92,23.09
1758203422.098057,3.66,28.49
1758203422.1483479,3.53,33.44
1758203422.1987789,3.28,38.84
1758203422.2490656,2.78,43.8
1758203422.2993605,1.14,49.19
1758203422.3496523,0.37,54.15
1758203422.3999448,0.33,59.55
1758203422.4502373,0.29,64.5
1758203422.5005448,0.35,69.9
1758203422.550825,0.37,74.85
1758203422.6011007,0.4,80.25
1758203422.6513891,0.38,85.2
1758203422.7016978,0.46,90.6
1758203422.7519972,0.29,95.55
1758203422.8023028,0.15,100.95
1758203422.852596,0.15,105.9
1758203422.9029155,0.16,111.3
1758203422.9532032,0.27,116.25
1758203423.0035017,0.65,121.65
1758203423.0537946,1.02,126.6
1758203423.104091,0.62,132.0
1758203423.1543784,0.54,136.95
1758203423.2046585,0.52,142.35
1758203423.25495,0.7,146.39
1758203423.30525,0.56,149.1
1758203423.3555386,0.48,150.45
1758203423.4058266,0.33,151.8
1758203423.4561224,0.36,153.14
1758203423.5063996,0.47,154.05
1758203423.5566688,0.52,155.39
1758203423.6069674,0.49,156.3
1758203423.6572754,0.48,157.2
1758203423.7075708,0.46,157.64
1758203423.7578459,0.44,160.04
1758203423.808139,0.44,159.59
1758203423.858432,0.47,158.7
1758203423.908736,0.49,158.25
1758203423.9590323,0.52,156.89
1758203424.0093346,0.48,156.0
1758203424.05963,0.39,154.64
1758203424.109921,0.31,153.29
1758203424.160211,0.47,151.95
1758203424.2105064,0.59,149.7
1758203424.2609358,0.65,146.54
1758203424.311216,0.51,141.59
1758203424.361493,0.56,136.2
1758203424.4117723,0.76,131.25
1758203424.462051,0.97,125.84
1758203424.5123305,0.48,120.89
1758203424.5626056,0.21,115.49
1758203424.6128778,0.15,110.55
1758203424.6631715,0.15,105.14
1758203424.7134712,0.16,100.2
1758203424.7637668,0.36,94.8
1758203424.814049,0.43,89.84
1758203424.8643267,0.4,84.45
1758203424.9145977,0.38,79.49
1758203424.9648752,0.37,74.1
1758203425.0151582,0.33,69.14
1758203425.0654328,0.29,63.75
1758203425.1157048,0.31,58.8
1758203425.1659834,0.41,53.4
1758203425.216268,1.76,48.0
1758203425.2665763,2.78,43.05
1758203425.316895,3.45,37.65
1758203425.3672018,3.58,32.7
1758203425.4174993,3.69,27.3
1758203425.4677868,4.0,22.35
1758203425.518075,4.21,16.95
1758203425.5683627,4.5,11.99
1758203425.618656,4.54,6.59
1758203425.668948,4.16,1.65
1758203425.7192388,4.5,-3.29
1758203425.769525,1.51,-8.69
1758203425.8198094,6.5,-13.64
1758203425.8700905,5.95,-19.03
1758203425.9203763,0.08,-23.98
1758203425.9706447,0.09,-29.38
1758203426.0209205,0.97,-34.33
1758203426.0711873,0.75,-39.74
1758203426.121456,0.88,-44.68
1758203426.1717255,0.61,-50.09
1758203426.2220182,0.54,-55.04
1758203426.2723007,0.44,-60.43
1758203426.3225896,0.4,-65.39
1758203426.372834,0.49,-70.79
1758203426.423141,0.49,-75.74
1758203426.473428,0.44,-81.14
1758203426.5237253,0.57,-86.09
1758203426.5739994,0.65,-91.49
1758203426.6242948,0.27,-96.44
1758203426.6745908,0.6,-101.84
1758203426.7248366,0.66,-106.79
1758203426.775124,0.64,-112.19
1758203426.8254223,0.47,-117.14
1758203426.875712,0.6,-122.54
1758203426.9260013,0.6,-127.49
1758203426.9762871,0.62,-132.88
1758203427.0265741,0.59,-137.84
1758203427.0768578,0.47,-142.79
1758203427.1271398,0.38,-146.84
1758203427.1774087,0.38,-149.54
1758203427.227693,0.36,-150.88
1758203427.2779694,0.36,-152.24
1758203427.3282475,0.39,-153.13
1758203427.3785222,0.46,-154.49
1758203427.428811,0.55,-155.38
1758203427.4790852,0.57,-156.29
1758203427.529368,0.57,-157.19
1758203427.5796514,0.56,-160.49
1758203427.6299384,0.56,-160.49
1758203427.680229,0.56,-160.03
1758203427.7305157,0.57,-159.13
1758203427.78083,0.57,-158.24
1758203427.8311071,0.56,-157.33
1758203427.8813903,0.51,-156.44
1758203427.931677,0.41,-155.08
1758203427.9819643,0.38,-153.74
1758203428.0322537,0.36,-152.38
1758203428.082537,0.39,-150.58
1758203428.1328318,0.37,-147.88
1758203428.1830957,0.47,-143.38
1758203428.233365,0.59,-137.99
1758203428.283739,0.63,-133.03
1758203428.3341062,0.6,-127.63
1758203428.3845055,0.61,-122.69
1758203428.4349012,0.46,-117.29
1758203428.4852717,0.65,-112.33
1758203428.535638,0.67,-106.94
1758203428.5860164,0.56,-101.98
1758203428.6363876,0.29,-96.58
1758203428.6867657,0.68,-91.63
1758203428.7370503,0.56,-86.23
1758203428.7874267,0.44,-81.28
1758203428.8377855,0.49,-75.88
1758203428.888148,0.49,-70.93
1758203428.9385147,0.39,-65.53
1758203428.9889028,0.45,-60.59
1758203429.0392828,0.55,-55.19
1758203429.0896566,0.62,-50.24
1758203429.1400182,0.87,-44.84
1758203429.1903832,0.84,-39.89
1758203429.2407303,0.86,-34.49
1758203429.2910457,0.09,-29.54
1758203429.3413124,0.08,-24.14
1758203429.39157,6.02,-19.19
1758203429.441823,6.54,-13.78
1758203429.4920752,1.45,-8.83
1758203429.542332,10.09,-3.44
1758203429.592602,4.13,1.49
1758203429.6429782,4.58,6.45
1758203429.6933448,4.51,11.85
1758203429.743703,4.19,16.79
1758203429.794064,3.98,22.2
1758203429.8444228,3.67,27.59
1758203429.894781,3.57,32.55
1758203429.9450684,3.41,37.94
1758203429.9953575,2.78,42.9
1758203430.0456421,1.57,48.3
1758203430.0959237,0.4,53.24
1758203430.1461833,0.32,58.65
1758203430.196446,0.29,63.59
1758203430.2467496,0.33,69.0
1758203430.297145,0.37,73.95
1758203430.3474412,0.39,79.35
1758203430.3977315,0.39,84.3
1758203430.4480126,0.43,89.7
1758203430.4982803,0.35,94.65
1758203430.548646,0.16,100.05
1758203430.5989256,0.14,105.0
1758203430.6491795,0.16,110.4
1758203430.699448,0.22,115.35
1758203430.7498124,0.52,120.75
1758203430.800145,0.99,125.7
1758203430.850497,0.72,131.1
1758203430.9008243,0.56,136.05
1758203430.9511685,0.51,141.45
1758203431.0015354,0.65,145.95
1758203431.0518873,0.62,148.64
1758203431.1021483,0.48,150.45
1758203431.1524844,0.36,151.8
1758203431.202839,0.33,152.7
1758203431.2531846,0.46,154.05
1758203431.3034382,0.52,154.95
1758203431.3536892,0.5,155.85
1758203431.4040303,0.48,156.75
1758203431.4543808,0.46,157.64
1758203431.5047374,0.44,160.5
1758203431.5550969,0.44,160.04
1758203431.6055365,0.47,159.14
1758203431.6559114,0.49,158.25
1758203431.7062807,0.51,157.34
1758203431.7566438,0.5,156.0
1758203431.806921,0.42,155.09
1758203431.8571851,0.29,153.75
1758203431.9074667,0.44,152.39
1758203431.9577568,0.54,150.14
1758203432.0080512,0.7,147.0
1758203432.0583289,0.52,142.5
1758203432.1086254,0.55,137.09
1758203432.1589446,0.65,132.14
1758203432.2092223,1.01,126.74
1758203432.2594998,0.62,121.8
1758203432.3097942,0.26,116.39
1758203432.3600929,0.16,111.45
1758203432.410377,0.15,106.05
1758203432.4606645,0.15,101.09
1758203432.51099,0.31,95.7
1758203432.5612738,0.45,90.74
1758203432.6115737,0.39,85.35
1758203432.662029,0.39,80.39
1758203432.7122955,0.37,74.99
1758203432.7626016,0.35,70.04
1758203432.8128314,0.29,64.64
1758203432.863101,0.31,59.7
1758203432.9134014,0.38,54.3
1758203432.9636836,1.31,49.35
1758203433.0139773,2.78,43.95
1758203433.0642698,3.32,39.0
1758203433.1145592,3.54,33.59
1758203433.1648507,3.67,28.65
1758203433.2151382,3.93,23.25
1758203433.2654245,4.12,18.3
1758203433.3157084,4.53,12.9
1758203433.365995,4.59,7.95
1758203433.4162786,4.04,2.55
1758203433.4665587,4.56,-2.38
1758203433.516842,1.54,-7.34
1758203433.5671234,6.52,-12.74
1758203433.6174088,6.08,-17.68
1758203433.667711,0.07,-23.08
1758203433.7180145,0.09,-28.04
1758203433.7683032,0.72,-33.43
1758203433.8185964,1.0,-38.38
1758203433.8688843,0.83,-43.79
1758203433.9191723,0.65,-48.73
1758203433.9694698,0.55,-54.14
1758203434.0197744,0.47,-59.09
1758203434.0701172,0.38,-64.49
1758203434.120412,0.48,-69.44
1758203434.1706986,0.5,-74.84
1758203434.2210197,0.44,-79.79
1758203434.2714934,0.53,-85.19
1758203434.3217976,0.68,-90.14
1758203434.3720891,0.33,-95.54
1758203434.4223714,0.51,-100.49
1758203434.4726675,0.68,-105.89
1758203434.5229754,0.67,-110.84
1758203434.5732627,0.45,-116.24
1758203434.6235476,0.6,-121.19
1758203434.6738183,0.58,-126.59
1758203434.7241032,0.65,-131.54
1758203434.7743945,0.58,-136.94
1758203434.8247228,0.51,-141.88
1758203434.875075,0.4,-146.38
1758203434.925359,0.38,-149.09
1758203434.9756439,0.36,-150.44
1758203435.0259328,0.36,-151.79
1758203435.0762196,0.39,-153.13
1758203435.1265063,0.44,-154.04
1758203435.1768138,0.54,-155.38
1758203435.2270944,0.56,-156.29
1758203435.2773983,0.57,-156.74
1758203435.327708,0.57,-157.63
1758203435.3780117,0.56,-160.49
1758203435.428315,0.56,-160.03
1758203435.478611,0.56,-159.13
1758203435.5288944,0.57,-158.69
1758203435.5791807,0.56,-157.78
1758203435.6294692,0.53,-156.44
1758203435.679766,0.42,-155.53
1758203435.7300441,0.38,-154.19
1758203435.7803254,0.36,-152.83
1758203435.8306158,0.38,-151.03
1758203435.8809052,0.37,-148.33
1758203435.9311817,0.46,-144.28
1758203435.9814715,0.58,-138.88
1758203436.031764,0.62,-133.94
1758203436.0820472,0.62,-128.54
1758203436.1323333,0.6,-123.58
1758203436.1826253,0.5,-118.19
1758203436.2329147,0.58,-113.23
1758203436.2832077,0.65,-107.83
1758203436.3334968,0.63,-102.88
1758203436.3837843,0.3,-97.48
1758203436.4340692,0.57,-92.54
1758203436.4843538,0.6,-87.13
1758203436.534635,0.45,-82.19
1758203436.5849192,0.48,-76.78
1758203436.6352081,0.5,-71.84
1758203436.6855035,0.41,-66.43
1758203436.7357883,0.43,-61.49
1758203436.7860785,0.53,-56.09
1758203436.8363776,0.6,-51.14
1758203436.8866732,0.85,-45.74
1758203436.9369814,0.69,-40.79
1758203436.9872625,1.48,-35.39
1758203437.0375593,0.09,-30.44
1758203437.0878632,0.08,-25.04
1758203437.138155,5.91,-20.09
1758203437.1884465,6.52,-14.69
1758203437.2387397,1.26,-9.74
1758203437.2890284,10.1,-4.34
1758203437.3393126,4.27,0.59
1758203437.389603,4.49,5.55
1758203437.439874,4.5,10.95
1758203437.4901419,4.29,15.9
1758203437.5404239,4.03,21.3
1758203437.5907195,3.71,26.24
1758203437.6410077,3.6,31.64
1758203437.6912937,3.45,36.59
1758203437.741577,2.87,41.99
1758203437.791866,2.02,46.94
1758203437.8421526,0.46,52.35
1758203437.8924346,0.33,57.3
1758203437.9427178,0.29,62.69
1758203437.9930127,0.32,67.65
1758203438.043308,0.36,73.05
1758203438.093604,0.37,78.0
1758203438.1439161,0.4,83.4
1758203438.1941962,0.41,88.35
1758203438.2444868,0.39,93.75
1758203438.2947774,0.17,98.7
1758203438.345063,0.14,104.1
1758203438.395353,0.15,109.05
1758203438.4456308,0.18,114.45
1758203438.4959044,0.43,119.4
1758203438.5461714,0.94,124.8
1758203438.596453,0.84,129.75
1758203438.646747,0.56,135.14
1758203438.6970394,0.51,140.1
1758203438.7473233,0.61,145.05
1758203438.7976053,0.67,148.2
1758203438.8479097,0.48,150.0
1758203438.8981879,0.4,151.35
1758203438.9484692,0.3,152.7
1758203438.9987512,0.45,154.05
1758203439.0490458,0.51,154.95
1758203439.0993307,0.5,155.85
1758203439.149625,0.49,156.75
1758203439.1999133,0.47,157.64
1758203439.2502017,0.44,160.5
1758203439.300511,0.43,160.04
1758203439.3508043,0.46,159.14
1758203439.4011822,0.48,158.25
1758203439.4515612,0.5,157.34
1758203439.5018368,0.51,156.45
1758203439.5521352,0.44,155.09
1758203439.6024287,0.3,153.75
1758203439.652739,0.41,152.39
1758203439.7030358,0.5,151.04
1758203439.7533178,0.7,147.89
1758203439.8035934,0.55,143.39
1758203439.8538783,0.52,138.45
1758203439.904164,0.58,133.04
1758203439.9544322,1.01,128.09
1758203440.0048094,0.74,122.7
1758203440.0551808,0.31,117.74
1758203440.1055717,0.17,112.34
1758203440.1558619,0.14,107.39
1758203440.206289,0.58,144.29
1758203440.2565904,0.5,139.34
1758203440.3069394,0.57,133.95
1758203440.3572152,0.94,129.0
1758203440.4074883,0.85,123.59
1758203440.457772,0.39,118.64
1758203440.5080595,0.17,113.24
1758203440.5583458,0.15,108.3
1758203440.6086216,0.14,102.89
1758203440.658883,0.2,97.95
1758203440.709133,0.44,92.55
1758203440.7593844,0.37,87.59
1758203440.809649,0.41,82.2
1758203440.8599267,0.37,77.24
1758203440.9102056,0.36,71.85
1758203440.9605813,0.31,66.89
1758203441.0110028,0.31,61.5
1758203441.0612907,0.35,56.55
1758203441.1115763,0.61,51.15
1758203441.1619625,2.54,46.2
1758203441.2123432,3.06,40.8
1758203441.2627132,3.44,35.84
1758203441.313098,3.63,30.45
1758203441.36338,3.81,25.5
1758203441.4137664,4.06,20.1
1758203441.4641516,4.42,15.15
1758203441.514528,4.49,9.75
1758203441.564919,4.29,4.8
1758203441.6153007,4.46,-0.13
1758203441.6656976,4.36,-5.54
1758203441.7160919,654.36,-10.49
1758203441.7664807,6.26,-15.89
1758203441.816839,5.75,-20.83
1758203441.867223,0.09,-26.23
1758203441.9176068,0.24,-31.18
1758203441.9678848,1.43,-36.58
1758203442.0181746,0.74,-41.54
1758203442.068467,0.75,-46.93
1758203442.1187522,0.57,-51.89
1758203442.1690433,0.52,-57.29
1758203442.2193317,0.4,-62.23
1758203442.2696207,0.43,-67.64
1758203442.3199108,0.51,-72.59
1758203442.3702028,0.45,-77.99
1758203442.4204915,0.47,-82.94
1758203442.47078,0.63,-88.34
1758203442.521069,0.49,-93.29
1758203442.5713527,0.39,-98.69
1758203442.6216297,0.68,-103.64
1758203442.671919,0.65,-109.04
1758203442.7222044,0.5,-113.99
1758203442.772497,0.55,-119.39
1758203442.8227913,0.57,-124.34
1758203442.8730829,0.64,-129.74
1758203442.9234607,0.59,-135.13
1758203442.973853,0.56,-140.09
1758203443.0242345,0.43,-145.04
1758203443.0746458,0.37,-148.19
1758203443.1250312,0.37,-149.99
1758203443.1754127,0.36,-151.34
1758203443.225781,0.38,-152.69
1758203443.2761557,0.4,-153.59
1758203443.3265235,0.51,-154.94
1758203443.3769386,0.56,-155.84
1758203443.4273145,0.57,-156.74
1758203443.4775796,0.57,-157.63
1758203443.527863,0.56,-160.49
1758203443.57823,0.56,-160.49
1758203443.628596,0.56,-159.58
1758203443.6789932,0.57,-158.69
1758203443.7292867,0.57,-157.78
1758203443.7795742,0.55,-156.88
1758203443.8299415,0.46,-155.99
1758203443.8803074,0.39,-154.63
1758203443.9306738,0.36,-153.28
1758203443.9810512,0.36,-151.94
1758203444.0314348,0.39,-149.69
1758203444.0818262,0.41,-146.08
1758203444.1322074,0.54,-141.13
1758203444.1825833,0.59,-136.19
1758203444.2329795,0.65,-130.78
1758203444.2849963,0.57,-125.38
1758203444.3355823,0.57,-120.44
1758203444.3860552,0.47,-115.04
1758203444.4365435,0.67,-110.08
1758203444.4869075,0.68,-104.69
1758203444.5372736,0.42,-99.73
1758203444.5876403,0.45,-94.33
1758203444.6380007,0.65,-89.38
1758203444.6883674,0.49,-83.98
1758203444.7386465,0.44,-79.03
1758203444.788925,0.5,-73.63
1758203444.8392813,0.45,-68.68
1758203444.8896427,0.39,-63.29
1758203444.939913,0.5,-58.34
1758203444.9901717,0.56,-52.94
1758203445.0404449,0.72,-47.99
1758203445.0907214,0.76,-42.59
1758203445.1409879,1.33,-37.64
1758203445.1912448,0.42,-32.24
1758203445.241515,0.09,-27.29
1758203445.2919765,0.06,-21.89
1758203445.3422706,6.22,-16.94
1758203445.3925138,3.8,-11.53
1758203445.4427783,10.13,-6.58
1758203445.4930398,4.57,-1.19
1758203445.5432918,4.19,3.74
1758203445.5935485,4.54,8.7
1758203445.643813,4.48,14.1
1758203445.6940808,4.07,19.04
1758203445.744347,3.84,24.45
1758203445.7947063,3.64,29.39
1758203445.8450766,3.46,34.8
